,airline,airline_id,airline_name,source_airport_iata,source_airport_icao,source_airport_id,source_airport_name,source_city,source_state,source_country,source_lat,source_lon,source_wiki,source_altitude,dest_airport_iata,dest_airport_icao,dest_airport_id,dest_airport_name,dest_city,dest_state,dest_country,dest_lat,dest_lon,dest_wiki,dest_altitude,codeshare,stops,equipment
1703,4W,0,,FAI,PAFA,3832,Fairbanks International Airport,Fairbanks,AK,United States,64.81510162,-147.8560028,http://en.wikipedia.org/wiki/Fairbanks_International_Airport,439.0,MLY,PAML,7246,Manley Hot Springs Airport,Manley Hot Springs,AK,United States,64.99759674069999,-150.643997192,http://en.wikipedia.org/wiki/Manley_Hot_Springs_Airport,270.0,,0,CN1
1707,4W,0,,FAI,PAFA,3832,Fairbanks International Airport,Fairbanks,AK,United States,64.81510162,-147.8560028,http://en.wikipedia.org/wiki/Fairbanks_International_Airport,439.0,WBQ,PAWB,7115,Beaver Airport,Beaver,AK,United States,66.362197876,-147.406997681,,359.0,,0,PA2
1708,4W,0,,FYU,PFYU,3420,Fort Yukon Airport,Fort Yukon,AK,United States,66.57150268554688,-145.25,http://en.wikipedia.org/wiki/Fort_Yukon_Airport,433.0,CIK,PACI,7105,Chalkyitsik Airport,Chalkyitsik,AK,United States,66.6449966431,-143.740005493,,544.0,,0,PA2
1709,4W,0,,FYU,PFYU,3420,Fort Yukon Airport,Fort Yukon,AK,United States,66.57150268554688,-145.25,http://en.wikipedia.org/wiki/Fort_Yukon_Airport,433.0,FAI,PAFA,3832,Fairbanks International Airport,Fairbanks,AK,United States,64.81510162,-147.8560028,http://en.wikipedia.org/wiki/Fairbanks_International_Airport,439.0,,0,PA2
1710,4W,0,,IRC,PACR,7236,Circle City /New/ Airport,Circle,AK,United States,65.830498,-144.076008,http://en.wikipedia.org/wiki/Circle_City_Airport,613.0,FAI,PAFA,3832,Fairbanks International Airport,Fairbanks,AK,United States,64.81510162,-147.8560028,http://en.wikipedia.org/wiki/Fairbanks_International_Airport,439.0,,0,PA2
1717,4W,0,,WBQ,PAWB,7115,Beaver Airport,Beaver,AK,United States,66.362197876,-147.406997681,,359.0,FAI,PAFA,3832,Fairbanks International Airport,Fairbanks,AK,United States,64.81510162,-147.8560028,http://en.wikipedia.org/wiki/Fairbanks_International_Airport,439.0,,0,PA2
1722,4Y,1173,Airbus France,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,EEK,PAEE,7093,Eek Airport,Eek,AK,United States,60.21367264,-162.0438843,http://en.wikipedia.org/wiki/Eek_Airport,12.0,,0,CNA
1724,4Y,1173,Airbus France,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,KPN,PAKI,7201,Kipnuk Airport,Kipnuk,AK,United States,59.9329986572,-164.031005859,http://en.wikipedia.org/wiki/Kipnuk_Airport,11.0,,0,CNA
1725,4Y,1173,Airbus France,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,KWN,PAQH,7206,Quinhagak Airport,Quinhagak,AK,United States,59.7551,-161.845,http://en.wikipedia.org/wiki/Quinhagak_Airport,42.0,,0,CNA
1726,4Y,1173,Airbus France,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,KWT,PFKW,7095,Kwethluk Airport,Kwethluk,AK,United States,60.7902984619,-161.444000244,,25.0,,0,CNA
1727,4Y,1173,Airbus France,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,MLL,PADM,7097,Marshall Don Hunter Sr Airport,Marshall,AK,United States,61.8642997742,-162.026000977,http://en.wikipedia.org/wiki/Marshall_Don_Hunter_Sr._Airport,103.0,,0,CNA
1728,4Y,1173,Airbus France,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,NME,PAGT,8199,Nightmute Airport,Nightmute,AK,United States,60.471000671387,-164.70100402832,https://en.wikipedia.org/wiki/Nightmute_Airport,4.0,,0,CNA
1729,4Y,1173,Airbus France,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,WNA,PANA,9739,Napakiak Airport,Napakiak,AK,United States,60.69029998779297,-161.97900390625,,17.0,,0,CNA
1731,4Y,1173,Airbus France,CYF,PACK,6960,Chefornak Airport,Chefornak,AK,United States,60.1492004395,-164.285995483,http://en.wikipedia.org/wiki/Chefornak_Airport,40.0,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,,0,CNA
1732,4Y,1173,Airbus France,EEK,PAEE,7093,Eek Airport,Eek,AK,United States,60.21367264,-162.0438843,http://en.wikipedia.org/wiki/Eek_Airport,12.0,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,,0,CNA
1733,4Y,1173,Airbus France,EEK,PAEE,7093,Eek Airport,Eek,AK,United States,60.21367264,-162.0438843,http://en.wikipedia.org/wiki/Eek_Airport,12.0,KWN,PAQH,7206,Quinhagak Airport,Quinhagak,AK,United States,59.7551,-161.845,http://en.wikipedia.org/wiki/Quinhagak_Airport,42.0,,0,CNA
1735,4Y,1173,Airbus France,KKH,PADY,7213,Kongiganak Airport,Kongiganak,AK,United States,59.9608001709,-162.880996704,http://en.wikipedia.org/wiki/Kongiganak_Airport,30.0,KWK,PAGG,7096,Kwigillingok Airport,Kwigillingok,AK,United States,59.876499,-163.169005,http://en.wikipedia.org/wiki/Kwigillingok_Airport,18.0,,0,CNA
1737,4Y,1173,Airbus France,KPN,PAKI,7201,Kipnuk Airport,Kipnuk,AK,United States,59.9329986572,-164.031005859,http://en.wikipedia.org/wiki/Kipnuk_Airport,11.0,CYF,PACK,6960,Chefornak Airport,Chefornak,AK,United States,60.1492004395,-164.285995483,http://en.wikipedia.org/wiki/Chefornak_Airport,40.0,,0,CNA
1739,4Y,1173,Airbus France,KWK,PAGG,7096,Kwigillingok Airport,Kwigillingok,AK,United States,59.876499,-163.169005,http://en.wikipedia.org/wiki/Kwigillingok_Airport,18.0,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,,0,CNA
1740,4Y,1173,Airbus France,KWN,PAQH,7206,Quinhagak Airport,Quinhagak,AK,United States,59.7551,-161.845,http://en.wikipedia.org/wiki/Quinhagak_Airport,42.0,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,,0,CNA
1741,4Y,1173,Airbus France,KWN,PAQH,7206,Quinhagak Airport,Quinhagak,AK,United States,59.7551,-161.845,http://en.wikipedia.org/wiki/Quinhagak_Airport,42.0,EEK,PAEE,7093,Eek Airport,Eek,AK,United States,60.21367264,-162.0438843,http://en.wikipedia.org/wiki/Eek_Airport,12.0,,0,CNA
1744,4Y,1173,Airbus France,NME,PAGT,8199,Nightmute Airport,Nightmute,AK,United States,60.471000671387,-164.70100402832,https://en.wikipedia.org/wiki/Nightmute_Airport,4.0,OOK,PAOO,8200,Toksook Bay Airport,Toksook Bay,AK,United States,60.54140091,-165.0870056,,59.0,,0,CNA
1747,4Y,1173,Airbus France,PKA,PAPK,9744,Napaskiak Airport,Napaskiak,AK,United States,60.70289993,-161.7779999,,24.0,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,,0,CNA
1749,4Y,1173,Airbus France,PTU,PAPM,3430,Platinum Airport,Port Moller,AK,United States,59.01139831542969,-161.82000732421875,,15.0,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,,0,CNA
1752,4Y,1173,Airbus France,WNA,PANA,9739,Napakiak Airport,Napakiak,AK,United States,60.69029998779297,-161.97900390625,,17.0,PKA,PAPK,9744,Napaskiak Airport,Napaskiak,AK,United States,60.70289993,-161.7779999,,24.0,,0,CNA
2547,7H,16726,Era Alaska,ABL,PAFM,7177,Ambler Airport,Ambler,AK,United States,67.1063,-157.856989,http://en.wikipedia.org/wiki/Ambler_Airport,334.0,OTZ,PAOT,3693,Ralph Wien Memorial Airport,Kotzebue,AK,United States,66.88469696,-162.598999,http://en.wikipedia.org/wiki/Ralph_Wien_Memorial_Airport,14.0,Y,0,CNC
2548,7H,16726,Era Alaska,ABL,PAFM,7177,Ambler Airport,Ambler,AK,United States,67.1063,-157.856989,http://en.wikipedia.org/wiki/Ambler_Airport,334.0,SHG,PAGH,7117,Shungnak Airport,Shungnak,AK,United States,66.88809967041,-157.16200256348,http://en.wikipedia.org/wiki/Shungnak_Airport,197.0,Y,0,CNC
2549,7H,16726,Era Alaska,ADQ,PADQ,3531,Kodiak Airport,Kodiak,AK,United States,57.75,-152.4940033,http://en.wikipedia.org/wiki/Kodiak_Airport,78.0,ANC,PANC,3774,Ted Stevens Anchorage International Airport,Anchorage,AK,United States,61.17440032958984,-149.99600219726562,http://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,152.0,,0,DH8 BE1
2550,7H,16726,Era Alaska,AIN,PAWI,7220,Wainwright Airport,Wainwright,AK,United States,70.6380004883,-159.994995117,http://en.wikipedia.org/wiki/Wainwright_Airport_(Alaska),41.0,ATK,PATQ,6714,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,AK,United States,70.46730041503906,-157.43600463867188,http://en.wikipedia.org/wiki/Atqasuk_Edward_Burnell_Sr._Memorial_Airport,96.0,Y,0,CNC
2551,7H,16726,Era Alaska,AIN,PAWI,7220,Wainwright Airport,Wainwright,AK,United States,70.6380004883,-159.994995117,http://en.wikipedia.org/wiki/Wainwright_Airport_(Alaska),41.0,BRW,PABR,3571,Wiley Post Will Rogers Memorial Airport,Barrow,AK,United States,71.285402,-156.766008,http://en.wikipedia.org/wiki/Wiley_Post-Will_Rogers_Memorial_Airport,44.0,Y,0,BE1 CNC
2554,7H,16726,Era Alaska,ANC,PANC,3774,Ted Stevens Anchorage International Airport,Anchorage,AK,United States,61.17440032958984,-149.99600219726562,http://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,152.0,ADQ,PADQ,3531,Kodiak Airport,Kodiak,AK,United States,57.75,-152.4940033,http://en.wikipedia.org/wiki/Kodiak_Airport,78.0,,0,DH8 BE1
2555,7H,16726,Era Alaska,ANC,PANC,3774,Ted Stevens Anchorage International Airport,Anchorage,AK,United States,61.17440032958984,-149.99600219726562,http://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,152.0,ANI,PANI,5967,Aniak Airport,Aniak,AK,United States,61.58160018920898,-159.54299926757812,http://en.wikipedia.org/wiki/Aniak_Airport,88.0,,0,BE1 DH8
2556,7H,16726,Era Alaska,ANC,PANC,3774,Ted Stevens Anchorage International Airport,Anchorage,AK,United States,61.17440032958984,-149.99600219726562,http://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,152.0,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,,0,DH8
2557,7H,16726,Era Alaska,ANC,PANC,3774,Ted Stevens Anchorage International Airport,Anchorage,AK,United States,61.17440032958984,-149.99600219726562,http://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,152.0,CDV,PACV,3610,Merle K (Mudhole) Smith Airport,Cordova,AK,United States,60.4917984,-145.4779968,http://en.wikipedia.org/wiki/Merle_K._(Mudhole)_Smith_Airport,54.0,,0,BE1
2558,7H,16726,Era Alaska,ANC,PANC,3774,Ted Stevens Anchorage International Airport,Anchorage,AK,United States,61.17440032958984,-149.99600219726562,http://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,152.0,ENA,PAEN,3628,Kenai Municipal Airport,Kenai,AK,United States,60.57310104370117,-151.2449951171875,http://en.wikipedia.org/wiki/Kenai_Municipal_Airport,99.0,,0,BE1 DH8
2559,7H,16726,Era Alaska,ANC,PANC,3774,Ted Stevens Anchorage International Airport,Anchorage,AK,United States,61.17440032958984,-149.99600219726562,http://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,152.0,FAI,PAFA,3832,Fairbanks International Airport,Fairbanks,AK,United States,64.81510162,-147.8560028,http://en.wikipedia.org/wiki/Fairbanks_International_Airport,439.0,,0,DH8 BE1
2560,7H,16726,Era Alaska,ANC,PANC,3774,Ted Stevens Anchorage International Airport,Anchorage,AK,United States,61.17440032958984,-149.99600219726562,http://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,152.0,HOM,PAHO,3664,Homer Airport,Homer,AK,United States,59.645599365234375,-151.4770050048828,http://en.wikipedia.org/wiki/Homer_Airport,84.0,,0,BE1 DH8
2561,7H,16726,Era Alaska,ANC,PANC,3774,Ted Stevens Anchorage International Airport,Anchorage,AK,United States,61.17440032958984,-149.99600219726562,http://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,152.0,KSM,PASM,6718,St Mary's Airport,St Mary's,AK,United States,62.0605011,-163.302002,http://en.wikipedia.org/wiki/St._Mary's_Airport_(Alaska),312.0,,0,DH8
2562,7H,16726,Era Alaska,ANC,PANC,3774,Ted Stevens Anchorage International Airport,Anchorage,AK,United States,61.17440032958984,-149.99600219726562,http://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,152.0,UNK,PAUN,7088,Unalakleet Airport,Unalakleet,AK,United States,63.88840103,-160.798996,,27.0,,0,DH8
2563,7H,16726,Era Alaska,ANC,PANC,3774,Ted Stevens Anchorage International Airport,Anchorage,AK,United States,61.17440032958984,-149.99600219726562,http://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,152.0,VDZ,PAVD,3865,Valdez Pioneer Field,Valdez,AK,United States,61.13389969,-146.2480011,http://en.wikipedia.org/wiki/Valdez_Airport,121.0,,0,DH8 BE1
2564,7H,16726,Era Alaska,ANI,PANI,5967,Aniak Airport,Aniak,AK,United States,61.58160018920898,-159.54299926757812,http://en.wikipedia.org/wiki/Aniak_Airport,88.0,ANC,PANC,3774,Ted Stevens Anchorage International Airport,Anchorage,AK,United States,61.17440032958984,-149.99600219726562,http://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,152.0,,0,BE1 DH8
2565,7H,16726,Era Alaska,ANI,PANI,5967,Aniak Airport,Aniak,AK,United States,61.58160018920898,-159.54299926757812,http://en.wikipedia.org/wiki/Aniak_Airport,88.0,CHU,PACH,7091,Chuathbaluk Airport,Chuathbaluk,,United States,61.579102,-159.216003,,244.0,Y,0,CNA
2566,7H,16726,Era Alaska,ANI,PANI,5967,Aniak Airport,Aniak,AK,United States,61.58160018920898,-159.54299926757812,http://en.wikipedia.org/wiki/Aniak_Airport,88.0,HCR,PAHC,5962,Holy Cross Airport,Holy Cross,AK,United States,62.18830108642578,-159.77499389648438,http://en.wikipedia.org/wiki/Holy_Cross_Airport,70.0,Y,0,CNC
2567,7H,16726,Era Alaska,ANI,PANI,5967,Aniak Airport,Aniak,AK,United States,61.58160018920898,-159.54299926757812,http://en.wikipedia.org/wiki/Aniak_Airport,88.0,KLG,PALG,5964,Kalskag Airport,Kalskag,AK,United States,61.53630065917969,-160.34100341796875,http://en.wikipedia.org/wiki/Kalskag_Airport,55.0,Y,0,CNA CNC
2568,7H,16726,Era Alaska,ANI,PANI,5967,Aniak Airport,Aniak,AK,United States,61.58160018920898,-159.54299926757812,http://en.wikipedia.org/wiki/Aniak_Airport,88.0,RSH,PARS,7098,Russian Mission Airport,Russian Mission,AK,United States,61.7788848877,-161.319458008,http://en.wikipedia.org/wiki/Russian_Mission_Airport,51.0,Y,0,CNA
2569,7H,16726,Era Alaska,ANI,PANI,5967,Aniak Airport,Aniak,AK,United States,61.58160018920898,-159.54299926757812,http://en.wikipedia.org/wiki/Aniak_Airport,88.0,SHX,PAHX,7090,Shageluk Airport,Shageluk,AK,United States,62.6922988892,-159.569000244,,79.0,Y,0,CNC
2570,7H,16726,Era Alaska,ANV,PANV,6713,Anvik Airport,Anvik,AK,United States,62.646702,-160.190994,https://en.wikipedia.org/wiki/Anvik_Airport,291.0,HCR,PAHC,5962,Holy Cross Airport,Holy Cross,AK,United States,62.18830108642578,-159.77499389648438,http://en.wikipedia.org/wiki/Holy_Cross_Airport,70.0,Y,0,CNC
2572,7H,16726,Era Alaska,ATK,PATQ,6714,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,AK,United States,70.46730041503906,-157.43600463867188,http://en.wikipedia.org/wiki/Atqasuk_Edward_Burnell_Sr._Memorial_Airport,96.0,AIN,PAWI,7220,Wainwright Airport,Wainwright,AK,United States,70.6380004883,-159.994995117,http://en.wikipedia.org/wiki/Wainwright_Airport_(Alaska),41.0,Y,0,CNC
2573,7H,16726,Era Alaska,ATK,PATQ,6714,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,AK,United States,70.46730041503906,-157.43600463867188,http://en.wikipedia.org/wiki/Atqasuk_Edward_Burnell_Sr._Memorial_Airport,96.0,BRW,PABR,3571,Wiley Post Will Rogers Memorial Airport,Barrow,AK,United States,71.285402,-156.766008,http://en.wikipedia.org/wiki/Wiley_Post-Will_Rogers_Memorial_Airport,44.0,Y,0,CNC
2575,7H,16726,Era Alaska,AUK,PAUK,7199,Alakanuk Airport,Alakanuk,AK,United States,62.6800422668,-164.659927368,http://en.wikipedia.org/wiki/Alakanuk_Airport,10.0,EMK,PAEM,7087,Emmonak Airport,Emmonak,AK,United States,62.78609848,-164.4909973,http://en.wikipedia.org/wiki/Emmonak_Airport,13.0,Y,0,CNA
2577,7H,16726,Era Alaska,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,ANC,PANC,3774,Ted Stevens Anchorage International Airport,Anchorage,AK,United States,61.17440032958984,-149.99600219726562,http://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,152.0,,0,DH8
2578,7H,16726,Era Alaska,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,CYF,PACK,6960,Chefornak Airport,Chefornak,AK,United States,60.1492004395,-164.285995483,http://en.wikipedia.org/wiki/Chefornak_Airport,40.0,Y,0,CNA
2579,7H,16726,Era Alaska,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,EEK,PAEE,7093,Eek Airport,Eek,AK,United States,60.21367264,-162.0438843,http://en.wikipedia.org/wiki/Eek_Airport,12.0,Y,0,CNA
2580,7H,16726,Era Alaska,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,HPB,PAHP,6716,Hooper Bay Airport,Hooper Bay,AK,United States,61.52389908,-166.1470032,http://en.wikipedia.org/wiki/Hooper_Bay_Airport,13.0,Y,0,CNA
2581,7H,16726,Era Alaska,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,KKH,PADY,7213,Kongiganak Airport,Kongiganak,AK,United States,59.9608001709,-162.880996704,http://en.wikipedia.org/wiki/Kongiganak_Airport,30.0,Y,0,CNA
2582,7H,16726,Era Alaska,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,KLG,PALG,5964,Kalskag Airport,Kalskag,AK,United States,61.53630065917969,-160.34100341796875,http://en.wikipedia.org/wiki/Kalskag_Airport,55.0,Y,0,CNA CNC
2583,7H,16726,Era Alaska,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,KUK,PFKA,7094,Kasigluk Airport,Kasigluk,AK,United States,60.87440109,-162.5240021,http://en.wikipedia.org/wiki/Kasigluk_Airport,48.0,Y,0,CNA
2584,7H,16726,Era Alaska,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,KWK,PAGG,7096,Kwigillingok Airport,Kwigillingok,AK,United States,59.876499,-163.169005,http://en.wikipedia.org/wiki/Kwigillingok_Airport,18.0,Y,0,CNA
2585,7H,16726,Era Alaska,BET,PABE,3599,Bethel Airport,Bethel,AK,United States,60.77980042,-161.8379974,http://en.wikipedia.org/wiki/Bethel_Airport,126.0,KWN,PAQH,7206,Quinhagak Airport,Quinhagak,AK,United States,59.7551,-161.845,http://en.wikipedia.org/wiki/Quinhagak_Airport,42.0,Y,0,CNA
